"PMCID","sentence_id","top_section","CONSORT_Item","sentence_text","labels"
"PMC3641608","S240","Discussion","['22']","however  viral load suppression was significantly lower at 144 weeks  suggesting that long-term three-nrti treatment would not be advisable (even after four-drug induction).","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S241","Discussion","['22']","importantly  there was no evidence of immunological or clinical harm from roughly 15% lower viral load suppression long-term with three nrtis; if anything this group had fewer clinical events  similar to previous randomised adult data.35","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S242","Discussion","['22']","these findings provide reassurance that a three-nrti regimen is safe for children on art when they need antituberculosis co-treatment.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S243","Discussion","['22']","overall  there was no evidence that clinically driven monitoring was inferior to routine laboratory monitoring in terms of disease progression or mortality.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S244","Discussion","['22']","however  we found interactions with time on art  disease progression or death being somewhat lower in the clinically driven monitoring group in the first year.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S245","Discussion","['22']","chance seems the most likely explanation  because management was similar with no child switching to second-line during the first year in both groups.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S246","Discussion","['22']","the only other possible explanation is that receiving cd4  biochemistry  and haematology results was actually harmful for children (eg  resulting in clinicians failing to undertake proper clinical evaluations)  which seems implausible.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S247","Discussion","['22']","from the second year  our results are qualitatively similar to those of the dart trial  with small but significant clinical event excesses in clinically driven monitoring.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S248","Discussion","['22']","however  event rates were substantially lower than in dart  so the excess remained within the non-inferiority margin; also fewer children switched to second-line art with similar proportions in both groups.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S249","Discussion","['22']","unlike dart  there was no evidence of excess switching with very low cd4 in clinically driven monitoring.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S250","Discussion","['22']","whereas switches in routine laboratory monitoring were predominantly triggered by falling cd4  in clinically driven monitoring most switches were for failure to thrive  which might be a more sensitive indicator of first-line cd4 failure than in adults and could be used where cd4 monitoring is unavailable.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S251","Discussion","['0']","unnecessary switching at high cd4 did occur  as in dart  but in very few children (six on clinically driven monitoring and none on routine monitoring switched with cd4 greater than 25%).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S252","Discussion","['0']","other paediatric studies in which routine cd4 and viral load monitoring were used have also reported fairly low rates of switching from first-line nnrti-based art over 5–6 years (eg  8% of 2570 ugandan children;36 22% in the penpact-1 trial30).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S253","Discussion","['0']","as expected and previously reported  most deaths were soon after starting art in children with lowest pre-art cd4 or weight for age.37","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S254","Discussion","['22']","irrespective of monitoring strategy  5-year survival was remarkably high (96%  compared with 88% in dart)  emphasising the importance of good clinical care  and availability of continuous art and concomitant treatments.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S255","Discussion","['22']","loss to follow-up was only 2·7%  providing confidence that results are robust.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S256","Discussion","['22']","we also observed no differences between clinically driven and routine laboratory monitoring in cd4 or viral load responses.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S257","Discussion","['22']","the only difference between monitoring strategies was in serious adverse events  due to an excess of clinical malaria admissions to hospital in clinically driven monitoring.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S258","Discussion","['20']","one limitation is that the trial allocation was of necessity open; lack of knowledge of cd4 in a child on clinically driven monitoring presenting with fever could have influenced decisions about hospital admission  given the plausible differential diagnosis of bacteraemia.38","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S259","Discussion","['22']","data for viral load from the 78% of children with results suggest that initiation of art with four drugs might significantly improve early viral load suppression  consistent with greater early cd4 responses  particularly in those with very low pre-art cd4.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S260","Discussion","['0']","by design all children moved to three drugs at 36 weeks  in view of the possible toxicity and costs of four-drug regimens in the long term.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S261","Discussion","['22']","since toxicity differences were restricted to asymptomatic laboratory results with no effect on art management  results hint that a longer-term four-drug  three nrtis plus one nnrti regimen might have continued to provide viral load and cd4 benefits  although this might not have translated into clinical benefit.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S262","Discussion","['22']","however  viral load suppression with two nrtis plus an nnrti was fairly high  with 83% of children receiving an nnrti with abacavir plus lamivudine throughout achieving less than 400 copies per ml long term  irrespective of monitoring strategy  so further gains from a fourth drug might be less plausible.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S263","Discussion","['22']","viral load suppression was similar to other trials in which viral load monitoring was done routinely (eg  82% <400 copies per ml after median 5 years on two nrtis plus an nnrti or a protease inhibitor;30 85% of infants <400 copies per ml after median 5 years on two nrti plsu lopinavir or ritonavir (a violari  personal communication); 85% and 75% of children <3 years <400 copies per ml after 48 weeks on two nrti plus lopinavir or ritonavir  or nevirapine  respectively28).","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S264","Discussion","['22']","this finding might be partly because of superiority of abacavir (in the arrow two-nrti backbone) over zidovudine  as previously reported.27","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S265","Discussion","['22']","coupled with the low clinical event rates after 1 year in arrow  our data suggest any additional benefits from routine viral load monitoring are likely to be small.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S266","Discussion","['22']","although cd4 and viral load failure do not correlate well 39 the implications of late detection of viral load failure are likely to depend largely on how resistance evolves with persisting viral replication.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S267","Discussion","['0']","in penpact-1  lamivudine and nnrti resistance occurred with low-level viral load failure 30 so the consequences of delaying switch on these regimens until cd4 failure might be small; the 3-year phpt trial in adults  which randomly assigned patients to routine cd4 with or without viral load monitoring  found no additional benefit from viral load  although patients in both groups of this trial had high viral load suppression.6","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S268","Discussion","['20']","although open allocation was an unavoidable limitation of the monitoring randomisation and was not undertaken for the art-strategy randomisation  the endpoint review committee adjudicated endpoints masked to randomisation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S269","Discussion","['0']","in a survey at arrow exit  only four (1%) of 561 participants on clinically driven monitoring reported having cd4 testing done privately; clinicians remained masked.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S270","Discussion","['21']","one possible criticism is that all arrow centres had laboratories; however  the only way our results would not generalise to centres with lower-quality clinical care would be if these health-care workers were able to act more appropriately on routine laboratory results than in centres with high-quality care.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S271","Discussion","['20']","this scenario seems unlikely since substantial cd4 variability and complexity around toxicity test interpretation mean that simple rules for acting on routine test results are unlikely ever to be optimum.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S272","Discussion","['0']","rather  clinicians providing the best clinical care are plausibly also best able to interpret and act on routine laboratory results.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S273","Discussion","['21']","thus although the overall risks of who events or death might be higher under poorer clinical care  differences in outcomes between routine and clinically driven laboratory monitoring would be likely  if anything  to be even smaller than observed in arrow.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S274","Discussion","['22']","of note  we found no evidence that small benefits from cd4 monitoring varied by pre-art cd4 or percentage  suggesting our results are robust to changes in art initiation thresholds.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S275","Discussion","['0']","toxicity monitoring has no benefit and costs money; it cannot therefore be cost-effective.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S276","Discussion","['0']","this fact should reinforce who guidelines that routine toxicity tests are not required for paediatric art provision  as for adults.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S277","Discussion","['0']","formal cost-effectiveness analysis is ongoing: given reduced efficacy of cd4 monitoring compared with dart  cd4 monitoring every 12 weeks is unlikely to be cost-effective in children overall (p revill  personal communication)  although it might have some potential to pick up earlier failure in older children or adolescents concealing adherence challenges.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S278","Discussion","['0']","cost-effectiveness analysis and systematic review is also planned to compare the induction-maintenance art strategy with nnrti and protease inhibitor-based first-line art  including sensitivity analyses to account for increased efficacy but greater cost of abacavir versus zidovudine.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S279","Discussion","['22']","in conclusion  arrow results should send a strong message to african art programmes to accelerate art rollout to children since this process currently lags woefully behind adults.3","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S280","Discussion","['22']","the key finding is that art provides enormous benefits to children and can be delivered safely with good-quality clinical care and without routine toxicity monitoring.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S281","Discussion","['22']","for children initiating art with severe immune suppression  addition of a fourth drug improves short-term immunological and virological responses; whether continuing a four-drug regimen longer-term would be advantageous remains unclear.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S282","Discussion","['22']","however  arrow results support short-term use of three-drug nrti regimens during antituberculosis treatment in children already on art.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S283","Discussion","['22']","simple point-of-care cd4 tests might have a future role  at least to confirm clinical need to switch to second-line art  as in dart.40","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S284","Discussion","['22']","in children  monitoring of weight gain should be emphasised as an important additional clinical aid for identification of first-line failure.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S285","Discussion","['22']","laboratory tests remain important for assessment of art eligibility and for diagnosis and management of intercurrent infections.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S286","Discussion","['0']","mentoring of health-care workers to foster quality clinical care and reassurance that children do very well without laboratory monitoring of art should energise faster and further scale-up of art rollout for children with hiv in africa.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S287","Discussion","['0']","correspondence to: prof diana m gibb  mrc clinical trials unit  london wc2b 6nh  uk  dmg@ctu.mrc.ac.uk","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S288","Back matter","['0']","back matter","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S289","Back matter","['0']","supplementary material","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S290","Back matter","['0']","supplementary appendix","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S291","Back matter","['0']","supplementary material","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S292","Back matter","['0']","supplementary video             evidence from a large randomised controlled trial shows hiv treatment can be delivered safely to children with good quality clinical care  without routine laboratory tests to monitor for side effects or treatment effectiveness.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S293","Back matter","['0']","acknowledgments","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S294","Back matter","['0']","analysis and writing committee: adeodata kekitiinwa  adrian cook  kusum nathoo  peter mugyenyi  patricia nahirya-ntege  sabrina bakeera-kitaka  margaret thomason  mutsa bwakura-dangarembizi  victor musiime  paula munderi  bethany naidoo-james  tichaona vhembo  constance tumusiime  richard katuramu  jane crawley  andrew j prendergast  philippa musoke  a sarah walker  diana m gibb.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S295","Back matter","['0']","we thank the children  carers  and staff from all the centres participating in the arrow trial  and the arrow trial steering committee for access to data.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S296","Back matter","['0']","mrc/uvri uganda research unit on aids  entebbe  uganda: p munderi  p nahirya-ntege  r katuramu  j lutaakome  f nankya  g nabulime  i sekamatte  j kyarimpa  a ruberantwari  r sebukyu  g tushabe  d wangi  m musinguzi  m aber  l matama  d nakitto-kesi.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S297","Back matter","['0']","joint clinical research centre  kampala  uganda: p mugyenyi  v musiime  r keishanyu  vd afayo  j bwomezi  j byaruhanga  p erimu  c karungi  h kizito  w s namala  j namusanje  r nandugwa  t k najjuko  e natukunda  m ndigendawani  s o nsiyona  r kibenge  b bainomuhwezi  d sseremba  j tezikyabbiri  c s tumusiime  a balaba  a mugumya  f nghania  d mwebesa  m mutumba  e bagurukira  f odongo  s mubokyi  m ssenyonga  m kasango  e lutalo  p oronon.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S298","Back matter","['0']","university of zimbabwe  harare  zimbabwe: k j nathoo  m f bwakura-dangarembizi  f mapinge  e chidziva  t mhute  t vhembo  r mandidewa  m chipiti  r dzapasi  c katanda  d nyoni  g c tinago  j bhiri  s mudzingwa  d muchabaiwa  m phiri  v masore  c c marozva  s j maturure  s tsikirayi  l munetsi  k m rashirai  j steamer  r nhema  w bikwa  b tambawoga  e mufuka.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S299","Back matter","['0']","baylor college of medicine children's foundation uganda  mulago hospital  uganda: a kekitiinwa  p musoke  s bakeera-kitaka  r namuddu  p kasirye  a babirye  j asello  s nakalanzi  n c ssemambo  j nakafeero  j tikabibamu  g musoba  j ssanyu  m kisekka.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S300","Back matter","['0']","mrc clinical trials unit  london  uk: d m gibb  m j thomason  a s walker  a d cook  b naidoo-james  m j spyer  c male  a j glabay  l k kendall  j crawley  a j prendergast.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"PMC3641608","S301","Back matter","['0']","independent arrow trial monitors: i machingura  s ssenyonjo.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
